,topic,title,date,search_date,link,tags
774,Mercado,"Ibovespa fecha em alta de 0,43%, a 111.878,53 pontos",02/12/2020 18:28,2022-05-03 16:39:12,https://www.suno.com.br/noticias/ibovespa-fecha-em-alta-de-043-a-111-87853-pontos2122020/,"['AES Tietê (TIET3/TIET4/TIET11)', 'Braskem (BRKM3/BRKM5/BRKM6)', 'Ibovespa', 'Vale (VALE3)', 'Valec']"
776,Mercado,"Ibovespa dispara 2,95% e retoma os 100 mil pontos",05/11/2020 18:25,2022-05-03 16:39:12,https://www.suno.com.br/noticias/ibovespa-dispara-retoma-100-mil-pontos/,"['Banco do Brasil (BBAS3)', 'Fleury (FLRY3)', 'Ibovespa', 'Vale (VALE3)']"
802,Mercado,"Ibovespa encerra em queda de 0,80%, a 117.380 pontos",22/01/2021 18:37,2022-05-03 16:39:26,https://www.suno.com.br/noticias/ibovespa-encerra-em-queda-080/,"['Enel', 'Hypera Pharma (HYPE3)', 'Ibovespa', 'Oi (OIBR3/OIBR4)', 'PetroRio (PRIO3)', 'Vale (VALE3)']"
809,Mercado,"Ibovespa encerra em queda de 0,48%, cotado a 98.363,219 pontos",11/09/2020 18:01,2022-05-03 16:40:15,https://www.suno.com.br/noticias/ibovespa-encerra-queda-de-048-cotado-a-98363219-pontos/,"['Ibovespa', 'Localiza (RENT3)', 'Suzano (SUZB3)', 'Vale (VALE3)']"
810,Mercado,Confira 10 ações para manter nos próximos 10 anos,23/09/2020 15:49,2022-05-03 16:40:15,https://www.suno.com.br/noticias/10-acoes-para-manter-durante-proxima-decada/,"['Ações', 'Banco Inter (BIDI11/BIDI4/BIDI3)', 'Benjamin Graham', 'EDP Brasil (ENBR3)', 'Localiza (RENT3)', 'Vale (VALE3)', 'Value Investing', 'Warren Buffett']"
811,Mercado,Ibovespa permanece em leve alta em dia de estreia da Petz (PETZ3),11/09/2020 12:24,2022-05-03 16:40:21,https://www.suno.com.br/noticias/ibovespa-vale-vale3-petz-petz3-bolsonaro-11092020/,"['Ibovespa', 'Jair Bolsonaro', 'Nubank (NUBR33)', 'Petz (PETZ3)', 'Vale (VALE3)']"
814,Mercado,"Ibovespa abre em forte alta de 2,1%, a exemplo das bolsas mundiais",05/08/2020 10:30,2022-05-03 16:40:30,https://www.suno.com.br/noticias/ibovespa-estrangeiros-irracionalidade-bndes-vale-vale3-05082020/,"['B3 (B3SA3)', 'BNDES', 'Ibovespa', 'pandemia', 'Vale (VALE3)']"
815,Mercado,"Ibovespa abre em alta de 0,3%, com alívio no cenário externo",11/09/2020 10:18,2022-05-03 16:40:39,https://www.suno.com.br/noticias/ibovespa-eua-precos-paulo-guedes-vale-vale3-11092020/,"['Estados Unidos (EUA)', 'Ibovespa', 'Paulo Guedes', 'vacina', 'Vale (VALE3)']"
818,Mercado,"Ibovespa opera em leve queda, de olho no exterior; Plano & Plano estreia em alta",17/09/2020 12:18,2022-05-03 16:40:50,https://www.suno.com.br/noticias/ibovespa-plano-plano-vale-vale3-brf-brfs3-17092020/,"['BRF (BRFS3)', 'Ibovespa', 'Plano & Plano (PLPL3)', 'Vale (VALE3)', 'Yduqs (YDUQ3)']"
820,Mercado,Ibovespa inverte e opera em queda; ações de shoppings em forte alta,16/09/2020 12:17,2022-05-03 16:40:59,https://www.suno.com.br/noticias/ibovespa/,"['BRMalls (BRML3)', 'Copom', 'CVC (CVCB3)', 'Federal Reserve (FED)', 'Ibovespa', 'Vale (VALE3)']"
822,Mercado,"Ibovespa fecha em queda de 1,17%, a 100.721,36 pontos",03/09/2020 17:39,2022-05-03 16:41:10,https://www.suno.com.br/noticias/ibovespa-fecha-em-queda-de-117-a-100-72136-pontos-03092020/,"['Embraer (EMBR3)', 'Gafisa (GFSA3)', 'Ibovespa', 'Vale (VALE3)']"
824,Mercado,"Ibovespa fecha em alta de 1,94%, a 100.274,52 pontos",14/09/2020 17:33,2022-05-03 16:41:10,https://www.suno.com.br/noticias/ibovespa-fecha-em-alta-de-194-a-100-27452-pontos-14092020/,"['BTG Pactual (BPAC11/BPAC3/BPAC5)', 'Ibovespa', 'JBS (JBSS3)', 'linha de crédito', 'Ser Educacional (SEER3)', 'Vale (VALE3)']"
836,Mercado,"Ibovespa registra queda de 0,56% acompanhando bolsas globais",30/07/2020 17:31,2022-05-03 16:41:36,https://www.suno.com.br/noticias/ibovespa-registra-queda-065-acompanhando-bolsas-globais-30072020/,"['AMBEV (ABEV3)', 'Bradesco (BBDC3/BBDC4)', 'Grupo Pão de Açúcar (PCAR3/PCAR4)', 'Ibovespa', 'Vale (VALE3)']"
844,Mercado,"Ibovespa encerra o pregão em alta de 1,34%, a 101.790,54 pontos",15/07/2020 17:32,2022-05-03 16:41:50,https://www.suno.com.br/noticias/ibovespa-encerra-o-pregao-em-alta-de-134-a-101-79054-pontos-15072020/,"['Banco Central (BC)', 'Banco Pan (BPAN4)', 'Gol Linhas Aéreas (GOLL11/GOLL4)', 'Ibovespa', 'Lojas Americanas (LAME3/LAME4)', 'Smiles (SMLS3)', 'Vale (VALE3)']"
848,Mercado,"Ibovespa fecha em alta de 1,49%, a 104.426,37 pontos",20/07/2020 17:36,2022-05-03 16:41:59,https://www.suno.com.br/noticias/ibovespa-fecha-em-alta-de-149-a-104-42637-pontos-20072020/,"['BRMalls (BRML3)', 'Embraer (EMBR3)', 'Ibovespa', 'Vale (VALE3)']"
849,Mercado,"Ibovespa fecha em leve alta de 0,6%, a 96.125,24 pontos",18/06/2020 17:31,2022-05-03 16:41:59,https://www.suno.com.br/noticias/ibovespa-fecha-em-alta-contrariando-bolsas-mundiais-18062020/,"['coronavírus', 'CVC (CVCB3)', 'Engie (EGIE3)', 'Ibovespa', 'Vale (VALE3)']"
851,Mercado,"Ibovespa fecha em queda de 0,13%, a 77.772,20 pontos",13/05/2020 17:33,2022-05-03 16:41:59,https://www.suno.com.br/noticias/ibovespa-fecha-em-queda-de-013-a-77-77220-pontos-13052020/,"['BTG Pactual (BPAC11/BPAC3/BPAC5)', 'Comissão de Valores Mobiliários (CVM)', 'Eletrobras (ELET3/ELET5/ELET6)', 'Ibovespa', 'JBS (JBSS3)', 'Vale (VALE3)']"
867,Mercado,"Dólar encerra em leve alta de 0,04%, cotado em R$ 4,393",21/02/2020 17:50,2022-05-03 16:42:05,https://www.suno.com.br/noticias/dolar-alta-004-cotado-433-21022020/,"['coronavírus', 'dólar', 'Vale (VALE3)']"
882,Negócios,Confira a agenda de resultados trimestrais desta semana,27/04/2020 08:00,2022-05-03 16:42:07,https://www.suno.com.br/noticias/agenda-resultados-trimestrais-27042020/,"['balanços trimestrais', 'Bradesco (BBDC3/BBDC4)', 'Santander (SANB11/SANB3/SANB4)', 'Vale (VALE3)', 'Weg (WEGE3)']"
883,Negócios,Bradespar (BRAP4) registra prejuízo de R$ 403 milhões em 2019,26/03/2020 09:03,2022-05-03 16:42:07,https://www.suno.com.br/noticias/bradespar-brap4-registra-prejuizo-de-r-403-milhoes-em-2019/,"['Bradespar (BRAP3/BRAP4)', 'Vale (VALE3)']"
885,Negócios,"Bradespar (BRAP4) lucra R$ 53,7 milhões no 1T20, revertendo prejuízo",14/05/2020 12:01,2022-05-03 16:42:08,https://www.suno.com.br/noticias/bradespar-brap4-lucro-liquido-1t20/,"['Bradespar (BRAP3/BRAP4)', 'Resultado das empresas', 'Vale (VALE3)']"
888,Mercado,"Ibovespa sobe 3,18% em 7ª alta seguida e fica perto dos 100 mil pontos",08/06/2020 17:36,2022-05-03 16:42:08,https://www.suno.com.br/noticias/ibovespa-fecha-nova-alta-08062020/,"['Banco do Brasil (BBAS3)', 'Ibovespa', 'Iguatemi (IGTA3)', 'Vale (VALE3)']"
896,Economia,Exportação de minério de ferro do Brasil atinge maior nível do ano,01/07/2020 21:07,2022-05-03 16:42:09,https://www.suno.com.br/noticias/exportacoes-minerio-de-ferro-brasil-junho/,"['exportações', 'importações', 'minério de ferro', 'Ministério da Economia', 'Petróleo', 'Vale (VALE3)']"
905,Mercado,Ibovespa abre em alta e ultrapassa os 82 mil pontos,29/04/2020 10:58,2022-05-03 16:42:10,https://www.suno.com.br/noticias/ibovespa-pib-fed-resultados-29042020/,"['Federal Reserve (FED)', 'Ibovespa', 'Produto Interno Bruto (PIB)', 'Vale (VALE3)', 'Weg (WEGE3)']"
912,Mercado,"Dólar encerra em queda de 1,797%, cotado em R$ 5,3599",26/05/2020 17:34,2022-05-03 16:42:10,https://www.suno.com.br/noticias/dolar-encerra-em-queda-de-1797-cotado-em-r-53599-26052020/,"['dólar', 'França', 'investimento direto', 'IPCA', 'setor automotivo', 'Tesouro Direto', 'Vale (VALE3)']"
916,Mercado,"Ibovespa sobe 2,32% e descola das bolsas globais",17/07/2020 17:37,2022-05-03 16:42:10,https://www.suno.com.br/noticias/ibovespa-sobe-232-descola-bolsas-exteriores-17072020/,"['Braskem (BRKM3/BRKM5/BRKM6)', 'CSN (CSNA3)', 'Gerdau (GGBR3/GGBR4)', 'Ibovespa', 'Vale (VALE3)']"
923,Mercado,"Ibovespa registra queda de 1,57% contrariando bolsas globais",04/08/2020 17:32,2022-05-03 16:42:17,https://www.suno.com.br/noticias/ibovespa-registra-queda-157-contrariando-bolsas-globais-04082020/,"['Ibovespa', 'IRB Brasil (IRBR3)', 'JBS (JBSS3)', 'Vale (VALE3)', 'You Inc. (YOUC3)']"
932,Negócios,"Preço do minério de ferro deve aumentar em 2020, prevê Fitch",28/08/2020 20:12,2022-05-03 16:42:23,https://www.suno.com.br/noticias/preco-minerio-de-ferro-aumentar-2020/,"['minério de ferro', 'Vale (VALE3)']"
939,Mercado,"Ibovespa, após nova máxima histórica, abre em leve queda",24/01/2020 11:37,2022-05-03 16:43:12,https://www.suno.com.br/noticias/ibovespa-reforma-tributaria-imposto-do-pecado-24012020/,"['EDP Brasil (ENBR3)', 'Ibovespa', 'impostos', 'reforma tributária', 'Vale (VALE3)']"
943,Mercado,"Ibovespa encerra em queda de 0,36% a 116.247,031 pontos",08/01/2020 19:45,2022-05-03 16:43:28,https://www.suno.com.br/noticias/ibovespa-encerra-queda-08012020/,"['AMBEV (ABEV3)', 'Gol Linhas Aéreas (GOLL11/GOLL4)', 'Ibovespa', 'Vale (VALE3)']"
944,Mercado,Ibovespa encerra em alta com maior número de investidores ativos,11/11/2019 19:29,2022-05-03 16:43:28,https://www.suno.com.br/noticias/ibovespa-alta-numero-investidores-ativos-11112019/,"['Ibovespa', 'IPCA', 'Lula', 'Vale (VALE3)']"
945,Mercado,"Ibovespa encerra em queda de 1,54%, a 117.026,04 pontos",21/01/2020 19:56,2022-05-03 16:43:36,https://www.suno.com.br/noticias/ibovespa-queda-154-a-117-pontos-21012020/,"['Ibovespa', 'Multiplan (MULT3)', 'Positivo Tecnologia (POSI3)', 'Vale (VALE3)']"
946,Mercado,"Ibovespa encerra em queda de -1,23%, a 113.769,14 pontos",07/02/2020 19:30,2022-05-03 16:43:36,https://www.suno.com.br/noticias/ibovespa-queda-113-pontos-07022020/,"['coronavírus', 'Ibovespa', 'Lojas Renner (LREN3)', 'Vale (VALE3)']"
953,Mercado,"Ibovespa fecha em alta de 0,64%, a 108 mil pontos",02/12/2019 19:32,2022-05-03 16:44:07,https://www.suno.com.br/noticias/ibovespa-fecha-em-alta-de-064-a-108-mil-pontos/,"['Donald Trump', 'Ibovespa', 'Vale (VALE3)', 'Via Varejo (VVAR3)']"
969,Negócios,Agenda do Dia: Petrobras; Cielo; Banco do Brasil; GPA; Embraer,22/10/2019 09:59,2022-05-03 16:44:41,https://www.suno.com.br/noticias/agenda-do-dia-petrobras-cielo-bb-gpa-embraer-vale/,"['agenda do dia', 'Banco do Brasil (BBAS3)', 'Embraer (EMBR3)', 'Grupo Pão de Açúcar (PCAR3/PCAR4)', 'Vale (VALE3)']"
970,Internacional,Confira quais empresas podem ser influenciadas pelo Brexit,15/11/2019 15:00,2022-05-03 16:44:47,https://www.suno.com.br/noticias/confira-quais-empresas-podem-ser-influenciadas-pelo-brexit/,"['Brexit', 'Iochpe-Maxion (MYPK3)', 'Klabin (KLBN11/KLBN3/KLBN4)', 'MAHLE Metal Leve (LEVE3)', 'Vale (VALE3)']"
972,Negócios,Samarco recebe autorização para retomar suas operações,25/10/2019 21:24,2022-05-03 16:44:47,https://www.suno.com.br/noticias/samarco-autorizacao-retomar-operacoes/,"['minério de ferro', 'Samarco', 'Vale (VALE3)']"
975,Mercado,Dólar cai mesmo após novos desdobramentos da guerra comercial,16/10/2019 17:57,2022-05-03 16:44:52,https://www.suno.com.br/noticias/dolar-cai-desdobramentos-guerra-comercial-16102019/,"['dólar', 'Fundo Monetário Internacional (FMI)', 'guerra comercial', 'Vale (VALE3)']"
986,Mercado,"Ibovespa fecha em alta de +0,68% e encerra semana em alta de +1,78%",06/09/2019 17:55,2022-05-03 16:45:01,https://www.suno.com.br/noticias/ibovespa-fecha-alta-068-semana-alta-06092019/,"['Bolsa de Valores de São Paulo (B3)', 'Bradesco (BBDC3/BBDC4)', 'Federal Reserve (FED)', 'Ibovespa', 'IPCA', 'Vale (VALE3)']"
992,Mercado,Ibovespa tem leve alta com Previdência seguindo para o plenário,05/07/2019 17:30,2022-05-03 16:45:02,https://www.suno.com.br/noticias/ibovespa-fechamento-05072019/,"['Ações', 'Bradespar (BRAP3/BRAP4)', 'Câmara dos Deputados', 'CSN (CSNA3)', 'Gol Linhas Aéreas (GOLL11/GOLL4)', 'Ibovespa', 'Reforma da Previdência', 'Vale (VALE3)']"
1008,Mercado,"Ibovespa cresce 2%, com otimismo sobre Previdência; Braskem sobe 10%",20/05/2019 18:02,2022-05-03 16:45:04,https://www.suno.com.br/noticias/ibovespa-fechamento-20052019/,"['Braskem (BRKM3/BRKM5/BRKM6)', 'Ibovespa', 'Reforma da Previdência', 'Vale (VALE3)']"
1014,Negócios,Agenda do Dia: Forever 21; Odebrecht; Amazonas Energia; Selic; Alibaba,30/09/2019 08:30,2022-05-03 16:45:04,https://www.suno.com.br/noticias/agenda-do-dia-forever-21-odebrecht-amazonas-energia-selic-alibaba/,"['agenda do dia', 'forever 21', 'Magazine Luiza (MGLU3)', 'Odebrecht', 'Taxa Selic', 'Vale (VALE3)']"
1033,Mercado,Ibovespa fecha em queda com PSL ameaçando não votar Previdência,02/07/2019 17:59,2022-05-03 16:45:06,https://www.suno.com.br/noticias/ibovespa-fechamento-02072019/,"['Brumadinho', 'Ibovespa', 'Jair Bolsonaro', 'Reforma da Previdência', 'SulAmérica (SULA11/SULA3/SULA4)', 'Vale (VALE3)', 'Via Varejo (VVAR3)']"
1053,Mercado,Dólar sobe mais de 2% com resultado ruim da cessão onerosa,06/11/2019 19:00,2022-05-03 16:45:14,https://www.suno.com.br/noticias/dolar-sobe-cessao-onerosa-06112019/,"['Blackrock (BLAK34)', 'cessão onerosa', 'dólar', 'Vale (VALE3)', 'zona do euro']"
1054,Mercado,Ibovespa abre em nova queda de olho na reforma da Previdência,03/10/2019 10:55,2022-05-03 16:45:14,https://www.suno.com.br/noticias/ibovespa-queda-reforma-previdencia-lava-jato-03102019/,"['Ibovespa', 'Operação Lava Jato', 'Reforma da Previdência', 'Vale (VALE3)']"
1059,Negócios,Carteira recomendada: Guide retira indicação de Magazine Luiza,21/01/2020 10:10,2022-05-03 16:45:20,https://www.suno.com.br/noticias/carteira-recomendada-guide/,"['Centauro (CNTO3)', 'Guide Investimentos', 'Magazine Luiza (MGLU3)', 'Rumo (RAIL3)', 'Vale (VALE3)', 'Vibra Energia (VBBR3)']"
1063,Negócios,Weg assina contrato com Aliança Energia para fornecer aerogeradores,14/01/2020 15:52,2022-05-03 16:45:20,https://www.suno.com.br/noticias/weg-contrato-alianca-energia-fornecer-turbinas/,"['Aliança Energia', 'Cemig (CMIG3/CMIG4)', 'energia eólica', 'Vale (VALE3)', 'Weg (WEGE3)']"
1068,Negócios,Tragédia de Brumadinho: PF faz buscas na casa de CEO afastado,16/04/2019 16:14,2022-05-03 16:46:03,https://www.suno.com.br/noticias/tragedia-brumadinho-policia-federal-ceo/,"['Brumadinho', 'Vale (VALE3)']"
1071,Mercado,"Ibovespa tem alta de 2,7% após cair mais de 3% na véspera",28/03/2019 18:08,2022-05-03 16:46:16,https://www.suno.com.br/noticias/ibovespa-alta-apos-cair/,"['Bolsa de Valores', 'Eletrobras (ELET3/ELET5/ELET6)', 'Ibovespa', 'Jair Bolsonaro', 'Paulo Guedes', 'Reforma da Previdência', 'Rodrigo Maia', 'Vale (VALE3)']"
1075,Política,"Apesar de controvérsias, Rumo vence leilão de trecho da Ferrovia Norte-Sul",28/03/2019 16:51,2022-05-03 16:46:33,https://www.suno.com.br/noticias/ferrovia-norte-sul-leilao-controversias-rumo-vence/,"['Cosan (CSAN3)', 'Rumo (RAIL3)', 'Vale (VALE3)', 'Valec']"
1094,Internacional,Valor do minério de ferro cai no mercado chinês depois de forte alta,12/02/2019 15:15,2022-05-03 16:47:31,https://www.suno.com.br/noticias/minerio-fero-cai-china-apos-alta/,"['minério de ferro', 'Vale (VALE3)']"
1098,Mercado,Ibovespa encerra semana com alta de mais de 1%,08/03/2019 18:42,2022-05-03 16:47:38,https://www.suno.com.br/noticias/ibovespa-encerra-semana-alta/,"['China', 'dólar', 'Estados Unidos (EUA)', 'Ibovespa', 'importações', 'Jair Bolsonaro', 'Reforma da Previdência', 'Rodrigo Maia', 'Vale (VALE3)']"
1101,Política,Agência Nacional de Mineração determina inspeções diárias em barragens,11/02/2019 19:21,2022-05-03 16:47:44,https://www.suno.com.br/noticias/agencia-inspecoes-diarias-barragens/,"['Brumadinho', 'Vale (VALE3)']"
1104,Mercado,Ibovespa abre em queda sem avanços na guerra comercial,08/02/2019 10:45,2022-05-03 16:47:44,https://www.suno.com.br/noticias/ibovespa-02082019/,"['B3 (B3SA3)', 'China', 'Estados Unidos (EUA)', 'guerra comercial', 'Ibovespa', 'Jair Bolsonaro', 'Reforma da Previdência', 'Vale (VALE3)']"
1105,Mercado,"Ibovespa inicia a semana em baixa de 0,98% e vai a 94.412 pontos",11/02/2019 18:40,2022-05-03 16:47:49,https://www.suno.com.br/noticias/ibovespa-semana-baixa/,"['Bolsa de Valores', 'Brumadinho', 'China', 'Estados Unidos (EUA)', 'Ibovespa', 'Reforma da Previdência', 'Rodrigo Maia', 'Vale (VALE3)']"
1109,Mercado,Ibovespa bate nova marca histórica com mercado de olho no Congresso,04/02/2019 18:30,2022-05-03 16:47:53,https://www.suno.com.br/noticias/ibovespa-marca-historica-mercado-olho-congresso/,"['Ações', 'Câmara dos Deputados', 'Congresso Nacional', 'Ibovespa', 'Rodrigo Maia', 'Senado Federal', 'Vale (VALE3)']"
1110,Mercado,"Ibovespa encerra o dia em queda de 0,24% após tombo de mais de 3%",07/02/2019 18:48,2022-05-03 16:47:53,https://www.suno.com.br/noticias/ibovespa-encarra-dia-queda-tombo/,"['Brumadinho', 'dólar', 'Ibovespa', 'Jair Bolsonaro', 'Reforma da Previdência', 'Vale (VALE3)']"
1112,Mercado,Puxado pelo Bradesco Ibovespa chegou a bater os 98 mil pontos,31/01/2019 18:46,2022-05-03 16:47:53,https://www.suno.com.br/noticias/puxado-bradesco-ibovespa-bater-98-mil/,"['Ações', 'China', 'Donald Trump', 'Estados Unidos (EUA)', 'guerra comercial', 'Ibovespa', 'Vale (VALE3)']"
1113,Política,"Após tragédia em Brumadinho, presidente da Ibram renuncia o cargo",04/02/2019 16:19,2022-05-03 16:47:57,https://www.suno.com.br/noticias/apos-tragedia-presidente-ibram-renuncia/,['Vale (VALE3)']
1114,Mercado,"Após queda brusca, Ibovespa inicia esta quinta-feira em alta",07/02/2019 10:21,2022-05-03 16:47:57,https://www.suno.com.br/noticias/apos-queda-ibovespa-inicia-alta/,"['Ibovespa', 'Reforma da Previdência', 'Rodrigo Maia', 'Taxa Selic', 'Vale (VALE3)']"
1117,Mercado,Cotação do minério de ferro chega a máxima em 17 meses,30/01/2019 09:47,2022-05-03 16:47:59,https://www.suno.com.br/noticias/cotacao-minerio-ferro-maxima-17-meses/,"['Brumadinho', 'China', 'minério de ferro', 'Vale (VALE3)']"
1122,Mercado,Ibovespa abre com alta de quase 1% puxado por Bradesco,31/01/2019 11:09,2022-05-03 16:48:00,https://www.suno.com.br/noticias/ibovespa-01312019/,"['Bradesco (BBDC3/BBDC4)', 'Brumadinho', 'China', 'Estados Unidos (EUA)', 'Federal Reserve (FED)', 'guerra comercial', 'Huawei', 'Ibovespa', 'Santander (SANB11/SANB3/SANB4)', 'Vale (VALE3)']"
1127,Política,Somente 3% das barragens no Brasil foram vistoriadas,27/01/2019 14:08,2022-05-03 16:48:00,https://www.suno.com.br/noticias/somente-3-barragens-brasil-foram-vistoriadas/,"['Brumadinho', 'Samarco', 'Vale (VALE3)']"
1133,Política,Governo: normas para licenciamento de barragens mudarão,27/01/2019 10:09,2022-05-03 16:48:01,https://www.suno.com.br/noticias/governo-normas-licenciamento-barragens-mudarao/,"['Brumadinho', 'minério de ferro', 'Vale (VALE3)']"
1138,Política,Número de vítimas em Brumadinho sobe para 58,28/01/2019 08:52,2022-05-03 16:48:01,https://www.suno.com.br/noticias/numero-vitimas-desastre-vale-brumadinho/,"['Brumadinho', 'Vale (VALE3)']"
1146,Política,Aneel cria força-tarefa para fiscalizar 130 hidrelétricas até maio,30/01/2019 18:23,2022-05-03 16:48:02,https://www.suno.com.br/noticias/aneel-forca-tarefa-fiscalizar/,"['Aneel', 'Brumadinho', 'Vale (VALE3)']"
1159,Negócios,Duas cidades de Minas Gerais são evacuadas por risco em barragens,08/02/2019 11:42,2022-05-03 16:48:03,https://www.suno.com.br/noticias/cidades-minas-gerais-evacuadas-barragens/,['Vale (VALE3)']
1162,Mercado,"Ibovespa despenca junto com as ações e recua -3,74% nesta quarta",06/02/2019 18:40,2022-05-03 16:48:03,https://www.suno.com.br/noticias/ibovespa-junto-acoes-recua-quarta060219/,"['Ações', 'Copom', 'Donald Trump', 'guerra comercial', 'Ibovespa', 'Jair Bolsonaro', 'Taxa Selic', 'Vale (VALE3)']"
1165,Mercado,Ibovespa fecha esta terça estável após queda de mais de 2%,29/01/2019 19:27,2022-05-03 16:48:04,https://www.suno.com.br/noticias/ibovespa-fecha-estavel-queda/,"['Brumadinho', 'Hamilton Mourão', 'Ibovespa', 'Onyx Lorenzoni', 'Vale (VALE3)']"
1168,Mercado,Ibovespa encerra semana em alta de quase 1%,08/02/2019 18:41,2022-05-03 16:48:04,https://www.suno.com.br/noticias/ibovespa-encerra-alta/,"['B3 (B3SA3)', 'Brumadinho', 'Ibovespa', 'Jair Bolsonaro', 'Reforma da Previdência', 'Vale (VALE3)']"
1169,Política,OAB pede que STF suspenda trecho sobre indenizações de lei trabalhista,06/02/2019 18:55,2022-05-03 16:48:04,https://www.suno.com.br/noticias/oab-stf-suspender-indenizacoes-lei/,"['Brumadinho', 'Supremo Tribunal Federal (STF)', 'Vale (VALE3)']"
1173,Política,Brumadinho: Governo determina fim de todas as barragens a montante,18/02/2019 14:08,2022-05-03 16:48:04,https://www.suno.com.br/noticias/brumadinho-fim-barragens-montante/,"['Brumadinho', 'Vale (VALE3)']"
1179,Mercado,Brumadinho: MPT pedirá indenização de até R$ 9 milhões por cada vítima,23/03/2019 12:22,2022-05-03 16:48:11,https://www.suno.com.br/noticias/brumadinho-mpt-pedira-indenizacao-cada-vitima/,"['Brumadinho', 'Vale (VALE3)']"
1183,Mercado,Cotação do minério de ferro sobe na China após desastre de Brumadinho,11/02/2019 09:12,2022-05-03 16:48:11,https://www.suno.com.br/noticias/cotacao-minerio-ferro-sobe-china-brumadinho/,"['Bolsa de Valores', 'China', 'minério de ferro', 'Vale (VALE3)']"
1190,Mercado,"Ibovespa fecha em queda de 0,41% após volta de carnaval",06/03/2019 18:50,2022-05-03 16:48:17,https://www.suno.com.br/noticias/ibovespa-queda-volta-carnaval/,"['Banco Central (BC)', 'Boletim Focus', 'Brumadinho', 'China', 'dólar', 'Estados Unidos (EUA)', 'Ibovespa', 'Produto Interno Bruto (PIB)', 'Vale (VALE3)']"
1196,Política,Israel enviará equipamentos de resgates em Brumadinho,26/01/2019 21:33,2022-05-03 16:48:51,https://www.suno.com.br/noticias/israel-enviara-equipamentos-resgates-brumadinho/,"['Benjamin Netanyahu', 'Brumadinho', 'Israel', 'Jair Bolsonaro', 'Vale (VALE3)']"
1197,Mercado,"Ibovespa abre quarta-feira com alta de +0,29%; dólar cai para R$3,69",24/10/2018 10:55,2022-05-03 16:48:56,https://www.suno.com.br/noticias/ibovespa-abre-2410/,"['Ações', 'Bolsa de Valores', 'China', 'dólar', 'Donald Trump', 'Eleições', 'Estados Unidos (EUA)', 'Europa', 'Fernando Haddad', 'Ibovespa', 'Jair Bolsonaro', 'Vale (VALE3)']"
1210,Negócios,"Terça-feira em negócios: acordo de R$ 2,5bi da Bradespar, fusão da Fibria com a Suzano e mais",11/09/2018 12:20,2022-05-03 16:49:25,https://www.suno.com.br/noticias/negocios-acordo-bradespar-fibria/,"['Azul', 'BB Seguridade (BBSE3)', 'Bradespar (BRAP3/BRAP4)', 'Eletrobras (ELET3/ELET5/ELET6)', 'Fibria', 'Litel', 'Lojas Marisa (AMAR3)', 'Suzano (SUZB3)', 'Vale (VALE3)']"
